sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
336,Male,White,gender=Male,<=50K,"{""age"": ""20"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""28""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9931895582070438, ""p_observed"": 0.9965947791035219, ""prior_probability"": 0.3531869020347662, ""score"": 0.9965947791035219}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9799748039209973, ""p_observed"": 0.9899874019604985, ""prior_probability"": 0.6468130979652338, ""score"": 0.9899874019604985}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9931895582070438, ""p_observed"": 0.9965947791035219, ""prior_probability"": 0.3531869020347662, ""score"": 0.9931895582070438}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9799748039209973, ""p_observed"": 0.9899874019604985, ""prior_probability"": 0.6468130979652338, ""score"": 0.9799748039209973}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9931895582070438, ""p_observed"": 0.9965947791035219, ""prior_probability"": 0.3531869020347662, ""score"": -1.047579958360008}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9799748039209973, ""p_observed"": 0.9899874019604985, ""prior_probability"": 0.6468130979652338, ""score"": -0.4558240235279401}}"
337,Male,White,gender=Male,<=50K,"{""age"": ""46"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""15""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7987186614497113, ""p_observed"": 0.8993593307248556, ""prior_probability"": 0.3531869020347662, ""score"": 0.8993593307248556}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7813091678449372, ""p_observed"": 0.8906545839224688, ""prior_probability"": 0.6468130979652338, ""score"": 0.8906545839224688}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7987186614497113, ""p_observed"": 0.8993593307248556, ""prior_probability"": 0.3531869020347662, ""score"": 0.7987186614497113}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7813091678449372, ""p_observed"": 0.8906545839224688, ""prior_probability"": 0.6468130979652338, ""score"": 0.7813091678449372}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7987186614497113, ""p_observed"": 0.8993593307248556, ""prior_probability"": 0.3531869020347662, ""score"": -1.2529031424404964}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7813091678449372, ""p_observed"": 0.8906545839224688, ""prior_probability"": 0.6468130979652338, ""score"": -0.667295099156233}}"
338,Female,White,gender=Female,<=50K,"{""age"": ""27"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""hours-per-week"": ""30""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9886374033744935, ""p_observed"": 0.9943187016872468, ""prior_probability"": 0.2653061224489796, ""score"": 0.9943187016872468}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.970244648174984, ""p_observed"": 0.9851223240874921, ""prior_probability"": 0.7346938775510204, ""score"": 0.9851223240874921}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9886374033744935, ""p_observed"": 0.9943187016872468, ""prior_probability"": 0.2653061224489796, ""score"": 0.9886374033744935}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.970244648174984, ""p_observed"": 0.9851223240874921, ""prior_probability"": 0.7346938775510204, ""score"": 0.970244648174984}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9886374033744935, ""p_observed"": 0.9943187016872468, ""prior_probability"": 0.2653061224489796, ""score"": -1.3382659371991479}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.970244648174984, ""p_observed"": 0.9851223240874921, ""prior_probability"": 0.7346938775510204, ""score"": -0.33828027691401014}}"
339,Female,White,gender=Female,<=50K,"{""age"": ""27"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""35""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9622649471773612, ""p_observed"": 0.9811324735886806, ""prior_probability"": 0.3531869020347662, ""score"": 0.9811324735886806}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9393139417735573, ""p_observed"": 0.9696569708867786, ""prior_probability"": 0.6468130979652338, ""score"": 0.9696569708867786}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9622649471773612, ""p_observed"": 0.9811324735886806, ""prior_probability"": 0.3531869020347662, ""score"": 0.9622649471773612}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9393139417735573, ""p_observed"": 0.9696569708867786, ""prior_probability"": 0.6468130979652338, ""score"": 0.9393139417735573}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9622649471773612, ""p_observed"": 0.9811324735886806, ""prior_probability"": 0.3531869020347662, ""score"": -1.078853473042124}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9393139417735573, ""p_observed"": 0.9696569708867786, ""prior_probability"": 0.6468130979652338, ""score"": -0.49732371765518585}}"
340,Female,White,gender=Female,<=50K,"{""age"": ""22"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""20""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9904528338111313, ""p_observed"": 0.9952264169055658, ""prior_probability"": 0.44275132275132273, ""score"": 0.9952264169055658}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9746735633838153, ""p_observed"": 0.9873367816919076, ""prior_probability"": 0.5572486772486772, ""score"": 0.9873367816919076}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9904528338111313, ""p_observed"": 0.9952264169055658, ""prior_probability"": 0.44275132275132273, ""score"": 0.9904528338111313}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9746735633838153, ""p_observed"": 0.9873367816919076, ""prior_probability"": 0.5572486772486772, ""score"": 0.9746735633838153}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9904528338111313, ""p_observed"": 0.9952264169055658, ""prior_probability"": 0.44275132275132273, ""score"": -0.824317040805475}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9746735633838153, ""p_observed"": 0.9873367816919076, ""prior_probability"": 0.5572486772486772, ""score"": -0.6102318408924355}}"
341,Male,White,gender=Male,>50K,"{""age"": ""42"", ""education"": ""Prof-school"", ""educational-num"": ""15"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Prof-school,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.01191398178417774, ""p_observed"": 0.49404300910791105, ""prior_probability"": 0.10638297872340426, ""score"": 0.49404300910791105}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6980850937758388, ""p_observed"": 0.8490425468879195, ""prior_probability"": 0.8936170212765957, ""score"": 0.8490425468879195}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.01191398178417774, ""p_observed"": 0.49404300910791105, ""prior_probability"": 0.10638297872340426, ""score"": -0.01191398178417774}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6980850937758388, ""p_observed"": 0.8490425468879195, ""prior_probability"": 0.8936170212765957, ""score"": 0.6980850937758388}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.01191398178417774, ""p_observed"": 0.49404300910791105, ""prior_probability"": 0.10638297872340426, ""score"": -3.650975094500949}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6980850937758388, ""p_observed"": 0.8490425468879195, ""prior_probability"": 0.8936170212765957, ""score"": -0.439769943039518}}"
342,Female,White,gender=Female,>50K,"{""age"": ""49"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7579252369696848, ""p_observed"": 0.12103738151515742, ""prior_probability"": 0.129565816678153, ""score"": 0.12103738151515742}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.35422999848925885, ""p_observed"": 0.32288500075537063, ""prior_probability"": 0.870434183321847, ""score"": 0.32288500075537063}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7579252369696848, ""p_observed"": 0.12103738151515742, ""prior_probability"": 0.129565816678153, ""score"": -0.7579252369696848}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.35422999848925885, ""p_observed"": 0.32288500075537063, ""prior_probability"": 0.870434183321847, ""score"": -0.35422999848925885}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7579252369696848, ""p_observed"": 0.12103738151515742, ""prior_probability"": 0.129565816678153, ""score"": -6.26687797596456}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.35422999848925885, ""p_observed"": 0.32288500075537063, ""prior_probability"": 0.870434183321847, ""score"": -2.3996812384697295}}"
343,Male,White,gender=Male,<=50K,"{""age"": ""58"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.776787025994911, ""p_observed"": 0.8883935129974555, ""prior_probability"": 0.3531869020347662, ""score"": 0.8883935129974555}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3527221734125237, ""p_observed"": 0.6763610867062619, ""prior_probability"": 0.6468130979652338, ""score"": 0.6763610867062619}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.776787025994911, ""p_observed"": 0.8883935129974555, ""prior_probability"": 0.3531869020347662, ""score"": 0.776787025994911}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3527221734125237, ""p_observed"": 0.6763610867062619, ""prior_probability"": 0.6468130979652338, ""score"": 0.3527221734125237}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.776787025994911, ""p_observed"": 0.8883935129974555, ""prior_probability"": 0.3531869020347662, ""score"": -1.2774388724115828}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3527221734125237, ""p_observed"": 0.6763610867062619, ""prior_probability"": 0.6468130979652338, ""score"": -1.2177542883045422}}"
344,Female,White,gender=Female,<=50K,"{""age"": ""45"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7653462174033794, ""p_observed"": 0.8826731087016896, ""prior_probability"": 0.3531869020347662, ""score"": 0.8826731087016896}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.38049009567764625, ""p_observed"": 0.6902450478388232, ""prior_probability"": 0.6468130979652338, ""score"": 0.6902450478388232}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7653462174033794, ""p_observed"": 0.8826731087016896, ""prior_probability"": 0.3531869020347662, ""score"": 0.7653462174033794}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.38049009567764625, ""p_observed"": 0.6902450478388232, ""prior_probability"": 0.6468130979652338, ""score"": 0.38049009567764625}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7653462174033794, ""p_observed"": 0.8826731087016896, ""prior_probability"": 0.3531869020347662, ""score"": -1.2903585991305948}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.38049009567764625, ""p_observed"": 0.6902450478388232, ""prior_probability"": 0.6468130979652338, ""score"": -1.1771151063608642}}"
345,Male,White,gender=Male,<=50K,"{""age"": ""43"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.741633345579396, ""p_observed"": 0.8708166727896979, ""prior_probability"": 0.3531869020347662, ""score"": 0.8708166727896979}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4130186283572582, ""p_observed"": 0.7065093141786292, ""prior_probability"": 0.6468130979652338, ""score"": 0.7065093141786292}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.741633345579396, ""p_observed"": 0.8708166727896979, ""prior_probability"": 0.3531869020347662, ""score"": 0.741633345579396}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4130186283572582, ""p_observed"": 0.7065093141786292, ""prior_probability"": 0.6468130979652338, ""score"": 0.4130186283572582}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.741633345579396, ""p_observed"": 0.8708166727896979, ""prior_probability"": 0.3531869020347662, ""score"": -1.317405501216613}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4130186283572582, ""p_observed"": 0.7065093141786292, ""prior_probability"": 0.6468130979652338, ""score"": -1.1305356878614967}}"
346,Female,Black,gender=Female,<=50K,"{""age"": ""28"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""hours-per-week"": ""52""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9556301132836474, ""p_observed"": 0.9778150566418239, ""prior_probability"": 0.3531869020347662, ""score"": 0.9778150566418239}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7082454507859705, ""p_observed"": 0.8541227253929851, ""prior_probability"": 0.6468130979652338, ""score"": 0.8541227253929851}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9556301132836474, ""p_observed"": 0.9778150566418239, ""prior_probability"": 0.3531869020347662, ""score"": 0.9556301132836474}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7082454507859705, ""p_observed"": 0.8541227253929851, ""prior_probability"": 0.6468130979652338, ""score"": 0.7082454507859705}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9556301132836474, ""p_observed"": 0.9778150566418239, ""prior_probability"": 0.3531869020347662, ""score"": -1.0856273555824951}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7082454507859705, ""p_observed"": 0.8541227253929851, ""prior_probability"": 0.6468130979652338, ""score"": -0.751058679012554}}"
347,Female,Black,gender=Female,<=50K,"{""age"": ""17"", ""education"": ""9th"", ""educational-num"": ""5"", ""race"": ""Black"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 9th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9939085206928358, ""p_observed"": 0.9969542603464179, ""prior_probability"": 0.3041095890410959, ""score"": 0.9969542603464179}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8783599447660352, ""p_observed"": 0.9391799723830175, ""prior_probability"": 0.6958904109589041, ""score"": 0.9391799723830175}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9939085206928358, ""p_observed"": 0.9969542603464179, ""prior_probability"": 0.3041095890410959, ""score"": 0.9939085206928358}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8783599447660352, ""p_observed"": 0.9391799723830175, ""prior_probability"": 0.6958904109589041, ""score"": 0.8783599447660352}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9939085206928358, ""p_observed"": 0.9969542603464179, ""prior_probability"": 0.3041095890410959, ""score"": -1.1964679269864213}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8783599447660352, ""p_observed"": 0.9391799723830175, ""prior_probability"": 0.6958904109589041, ""score"": -0.48805939508269697}}"
348,Male,White,gender=Male,<=50K,"{""age"": ""41"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Assoc-acdm,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.70471203884952, ""p_observed"": 0.8523560194247601, ""prior_probability"": 0.4611801242236025, ""score"": 0.8523560194247601}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.10311715805826921, ""p_observed"": 0.5515585790291346, ""prior_probability"": 0.5388198757763976, ""score"": 0.5515585790291346}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.70471203884952, ""p_observed"": 0.8523560194247601, ""prior_probability"": 0.4611801242236025, ""score"": 0.70471203884952}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.10311715805826921, ""p_observed"": 0.5515585790291346, ""prior_probability"": 0.5388198757763976, ""score"": 0.10311715805826921}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.70471203884952, ""p_observed"": 0.8523560194247601, ""prior_probability"": 0.4611801242236025, ""score"": -1.0934685398191004}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.10311715805826921, ""p_observed"": 0.5515585790291346, ""prior_probability"": 0.5388198757763976, ""score"": -1.8083884027335961}}"
