sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
70,Male,White,gender=Male,<=50K,"{""age"": ""43"", ""education"": ""12th"", ""educational-num"": ""8"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | 12th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8690915599333006, ""p_observed"": 0.9345457799666501, ""prior_probability"": 0.345565749235474, ""score"": 0.9345457799666501}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.251210031540468, ""p_observed"": 0.625605015770234, ""prior_probability"": 0.654434250764526, ""score"": 0.625605015770234}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8690915599333006, ""p_observed"": 0.9345457799666501, ""prior_probability"": 0.345565749235474, ""score"": 0.8690915599333006}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.251210031540468, ""p_observed"": 0.625605015770234, ""prior_probability"": 0.654434250764526, ""score"": 0.251210031540468}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8690915599333006, ""p_observed"": 0.9345457799666501, ""prior_probability"": 0.345565749235474, ""score"": -1.197961681301054}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.251210031540468, ""p_observed"": 0.625605015770234, ""prior_probability"": 0.654434250764526, ""score"": -1.3620563003706734}}"
71,Male,White,gender=Male,<=50K,"{""age"": ""71"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""hours-per-week"": ""10""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9576966876870152, ""p_observed"": 0.9788483438435076, ""prior_probability"": 0.2653061224489796, ""score"": 0.9788483438435076}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.832423653584749, ""p_observed"": 0.9162118267923745, ""prior_probability"": 0.7346938775510204, ""score"": 0.9162118267923745}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9576966876870152, ""p_observed"": 0.9788483438435076, ""prior_probability"": 0.2653061224489796, ""score"": 0.9576966876870152}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.832423653584749, ""p_observed"": 0.9162118267923745, ""prior_probability"": 0.7346938775510204, ""score"": 0.832423653584749}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9576966876870152, ""p_observed"": 0.9788483438435076, ""prior_probability"": 0.2653061224489796, ""score"": -1.3696280560532141}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.832423653584749, ""p_observed"": 0.9162118267923745, ""prior_probability"": 0.7346938775510204, ""score"": -0.48331673782627316}}"
72,Male,White,gender=Male,>50K,"{""age"": ""52"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7892984860323089, ""p_observed"": 0.10535075698384547, ""prior_probability"": 0.129565816678153, ""score"": 0.10535075698384547}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.33911070207951904, ""p_observed"": 0.33044464896024056, ""prior_probability"": 0.870434183321847, ""score"": 0.33044464896024056}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7892984860323089, ""p_observed"": 0.10535075698384547, ""prior_probability"": 0.129565816678153, ""score"": -0.7892984860323089}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.33911070207951904, ""p_observed"": 0.33044464896024056, ""prior_probability"": 0.870434183321847, ""score"": -0.33911070207951904}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7892984860323089, ""p_observed"": 0.10535075698384547, ""prior_probability"": 0.129565816678153, ""score"": -6.544486196732623}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.33911070207951904, ""p_observed"": 0.33044464896024056, ""prior_probability"": 0.870434183321847, ""score"": -2.3533953513080195}}"
73,Female,White,gender=Female,<=50K,"{""age"": ""60"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""70""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5949355071834889, ""p_observed"": 0.7974677535917445, ""prior_probability"": 0.44275132275132273, ""score"": 0.7974677535917445}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.11024989402242608, ""p_observed"": 0.5551249470112131, ""prior_probability"": 0.5572486772486772, ""score"": 0.5551249470112131}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5949355071834889, ""p_observed"": 0.7974677535917445, ""prior_probability"": 0.44275132275132273, ""score"": 0.5949355071834889}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.11024989402242608, ""p_observed"": 0.5551249470112131, ""prior_probability"": 0.5572486772486772, ""score"": 0.11024989402242608}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.5949355071834889, ""p_observed"": 0.7974677535917445, ""prior_probability"": 0.44275132275132273, ""score"": -1.2673747737597236}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.11024989402242608, ""p_observed"": 0.5551249470112131, ""prior_probability"": 0.5572486772486772, ""score"": -1.7618678020788707}}"
74,Male,White,gender=Male,>50K,"{""age"": ""25"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.9249077120184954, ""p_observed"": 0.03754614399075225, ""prior_probability"": 0.1390946502057613, ""score"": 0.03754614399075225}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.8439374996738687, ""p_observed"": 0.07803125016306578, ""prior_probability"": 0.8609053497942387, ""score"": 0.07803125016306578}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.9249077120184954, ""p_observed"": 0.03754614399075225, ""prior_probability"": 0.1390946502057613, ""score"": -0.9249077120184954}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.8439374996738687, ""p_observed"": 0.07803125016306578, ""prior_probability"": 0.8609053497942387, ""score"": -0.8439374996738687}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.9249077120184954, ""p_observed"": 0.03754614399075225, ""prior_probability"": 0.1390946502057613, ""score"": -8.536969832928083}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.8439374996738687, ""p_observed"": 0.07803125016306578, ""prior_probability"": 0.8609053497942387, ""score"": -5.251062489974462}}"
75,Female,White,gender=Female,<=50K,"{""age"": ""21"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""49""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9612803454652026, ""p_observed"": 0.9806401727326014, ""prior_probability"": 0.44275132275132273, ""score"": 0.9806401727326014}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8556868401772684, ""p_observed"": 0.9278434200886343, ""prior_probability"": 0.5572486772486772, ""score"": 0.9278434200886343}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9612803454652026, ""p_observed"": 0.9806401727326014, ""prior_probability"": 0.44275132275132273, ""score"": 0.9612803454652026}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8556868401772684, ""p_observed"": 0.9278434200886343, ""prior_probability"": 0.5572486772486772, ""score"": 0.8556868401772684}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9612803454652026, ""p_observed"": 0.9806401727326014, ""prior_probability"": 0.44275132275132273, ""score"": -0.8538463809470425}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8556868401772684, ""p_observed"": 0.9278434200886343, ""prior_probability"": 0.5572486772486772, ""score"": -0.7345282580013961}}"
76,Male,White,gender=Male,>50K,"{""age"": ""35"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Assoc-voc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6379137243053793, ""p_observed"": 0.1810431378473104, ""prior_probability"": 0.18211920529801323, ""score"": 0.1810431378473104}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.4830098621062101, ""p_observed"": 0.2584950689468949, ""prior_probability"": 0.8178807947019867, ""score"": 0.2584950689468949}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6379137243053793, ""p_observed"": 0.1810431378473104, ""prior_probability"": 0.18211920529801323, ""score"": -0.6379137243053793}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.4830098621062101, ""p_observed"": 0.2584950689468949, ""prior_probability"": 0.8178807947019867, ""score"": -0.4830098621062101}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.6379137243053793, ""p_observed"": 0.1810431378473104, ""prior_probability"": 0.18211920529801323, ""score"": -5.121133723071249}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.4830098621062101, ""p_observed"": 0.2584950689468949, ""prior_probability"": 0.8178807947019867, ""score"": -2.906796002459361}}"
77,Male,White,gender=Male,<=50K,"{""age"": ""31"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.975488402656648, ""p_observed"": 0.9877442013283242, ""prior_probability"": 0.3323572474377745, ""score"": 0.9877442013283242}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8629348736948717, ""p_observed"": 0.9314674368474357, ""prior_probability"": 0.6676427525622255, ""score"": 0.9314674368474357}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.975488402656648, ""p_observed"": 0.9877442013283242, ""prior_probability"": 0.3323572474377745, ""score"": 0.975488402656648}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8629348736948717, ""p_observed"": 0.9314674368474357, ""prior_probability"": 0.6676427525622255, ""score"": 0.8629348736948717}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.975488402656648, ""p_observed"": 0.9877442013283242, ""prior_probability"": 0.3323572474377745, ""score"": -1.1262078826778426}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8629348736948717, ""p_observed"": 0.9314674368474357, ""prior_probability"": 0.6676427525622255, ""score"": -0.5459901446775849}}"
78,Female,White,gender=Female,>50K,"{""age"": ""41"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Masters,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.019105645564345686, ""p_observed"": 0.5095528227821728, ""prior_probability"": 0.18875, ""score"": 0.5095528227821728}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5187676647065087, ""p_observed"": 0.7593838323532544, ""prior_probability"": 0.81125, ""score"": 0.7593838323532544}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.019105645564345686, ""p_observed"": 0.5095528227821728, ""prior_probability"": 0.18875, ""score"": 0.019105645564345686}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5187676647065087, ""p_observed"": 0.7593838323532544, ""prior_probability"": 0.81125, ""score"": 0.5187676647065087}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.019105645564345686, ""p_observed"": 0.5095528227821728, ""prior_probability"": 0.18875, ""score"": -3.0157754027885115}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5187676647065087, ""p_observed"": 0.7593838323532544, ""prior_probability"": 0.81125, ""score"": -0.7596748538406162}}"
79,Male,White,gender=Male,<=50K,"{""age"": ""27"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.910972438538496, ""p_observed"": 0.9554862192692479, ""prior_probability"": 0.3531869020347662, ""score"": 0.9554862192692479}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8459262764255479, ""p_observed"": 0.9229631382127739, ""prior_probability"": 0.6468130979652338, ""score"": 0.9229631382127739}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.910972438538496, ""p_observed"": 0.9554862192692479, ""prior_probability"": 0.3531869020347662, ""score"": 0.910972438538496}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8459262764255479, ""p_observed"": 0.9229631382127739, ""prior_probability"": 0.6468130979652338, ""score"": 0.8459262764255479}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.910972438538496, ""p_observed"": 0.9554862192692479, ""prior_probability"": 0.3531869020347662, ""score"": -1.1318277705253421}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8459262764255479, ""p_observed"": 0.9229631382127739, ""prior_probability"": 0.6468130979652338, ""score"": -0.5960298654895337}}"
80,Male,White,gender=Male,<=50K,"{""age"": ""58"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.776787025994911, ""p_observed"": 0.8883935129974555, ""prior_probability"": 0.3531869020347662, ""score"": 0.8883935129974555}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3527221734125237, ""p_observed"": 0.6763610867062619, ""prior_probability"": 0.6468130979652338, ""score"": 0.6763610867062619}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.776787025994911, ""p_observed"": 0.8883935129974555, ""prior_probability"": 0.3531869020347662, ""score"": 0.776787025994911}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3527221734125237, ""p_observed"": 0.6763610867062619, ""prior_probability"": 0.6468130979652338, ""score"": 0.3527221734125237}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.776787025994911, ""p_observed"": 0.8883935129974555, ""prior_probability"": 0.3531869020347662, ""score"": -1.2774388724115828}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3527221734125237, ""p_observed"": 0.6763610867062619, ""prior_probability"": 0.6468130979652338, ""score"": -1.2177542883045422}}"
81,Female,White,gender=Female,<=50K,"{""age"": ""22"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9657666139610537, ""p_observed"": 0.9828833069805268, ""prior_probability"": 0.44275132275132273, ""score"": 0.9828833069805268}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9124021152921646, ""p_observed"": 0.9562010576460823, ""prior_probability"": 0.5572486772486772, ""score"": 0.9562010576460823}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9657666139610537, ""p_observed"": 0.9828833069805268, ""prior_probability"": 0.44275132275132273, ""score"": 0.9657666139610537}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9124021152921646, ""p_observed"": 0.9562010576460823, ""prior_probability"": 0.5572486772486772, ""score"": 0.9124021152921646}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9657666139610537, ""p_observed"": 0.9828833069805268, ""prior_probability"": 0.44275132275132273, ""score"": -0.8492767687230424}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9124021152921646, ""p_observed"": 0.9562010576460823, ""prior_probability"": 0.5572486772486772, ""score"": -0.674317833827118}}"
82,Male,White,gender=Male,>50K,"{""age"": ""42"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.29576833869993346, ""p_observed"": 0.3521158306500334, ""prior_probability"": 0.15218508997429306, ""score"": 0.3521158306500334}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.44069120221569724, ""p_observed"": 0.7203456011078486, ""prior_probability"": 0.847814910025707, ""score"": 0.7203456011078486}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.29576833869993346, ""p_observed"": 0.3521158306500334, ""prior_probability"": 0.15218508997429306, ""score"": -0.29576833869993346}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.44069120221569724, ""p_observed"": 0.7203456011078486, ""prior_probability"": 0.847814910025707, ""score"": 0.44069120221569724}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.29576833869993346, ""p_observed"": 0.3521158306500334, ""prior_probability"": 0.15218508997429306, ""score"": -3.97024798806279}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.44069120221569724, ""p_observed"": 0.7203456011078486, ""prior_probability"": 0.847814910025707, ""score"": -0.8211412946874376}}"
83,Male,White,gender=Male,<=50K,"{""age"": ""36"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""hours-per-week"": ""75""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.977059916316263, ""p_observed"": 0.9885299581581315, ""prior_probability"": 0.2653061224489796, ""score"": 0.9885299581581315}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7463543157607517, ""p_observed"": 0.8731771578803758, ""prior_probability"": 0.7346938775510204, ""score"": 0.8731771578803758}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.977059916316263, ""p_observed"": 0.9885299581581315, ""prior_probability"": 0.2653061224489796, ""score"": 0.977059916316263}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7463543157607517, ""p_observed"": 0.8731771578803758, ""prior_probability"": 0.7346938775510204, ""score"": 0.7463543157607517}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.977059916316263, ""p_observed"": 0.9885299581581315, ""prior_probability"": 0.2653061224489796, ""score"": -1.349943600940479}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7463543157607517, ""p_observed"": 0.8731771578803758, ""prior_probability"": 0.7346938775510204, ""score"": -0.5795349871366451}}"
