sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9869258098942282}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9625357674873453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9738516197884565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9250715349746907}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": -1.127865661397936}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": -0.4803701550260806}}"
226,Male,White,gender=Male,>50K,"{""age"": ""53"", ""workclass"": ""State-gov"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Masters | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.28860056657604716, ""p_observed"": 0.3556997167119764, ""prior_probability"": 0.18875, ""score"": 0.3556997167119764}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.24581441576027263, ""p_observed"": 0.6229072078801363, ""prior_probability"": 0.81125, ""score"": 0.6229072078801363}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.28860056657604716, ""p_observed"": 0.3556997167119764, ""prior_probability"": 0.18875, ""score"": -0.28860056657604716}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.24581441576027263, ""p_observed"": 0.6229072078801363, ""prior_probability"": 0.81125, ""score"": 0.24581441576027263}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.28860056657604716, ""p_observed"": 0.3556997167119764, ""prior_probability"": 0.18875, ""score"": -3.73466868375713}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.24581441576027263, ""p_observed"": 0.6229072078801363, ""prior_probability"": 0.81125, ""score"": -1.1558944415649717}}"
227,Female,White,gender=Female,<=50K,"{""age"": ""35"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.828263693249992, ""p_observed"": 0.9141318466249959, ""prior_probability"": 0.3531869020347662, ""score"": 0.9141318466249959}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6327510914263796, ""p_observed"": 0.8163755457131898, ""prior_probability"": 0.6468130979652338, ""score"": 0.8163755457131898}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.828263693249992, ""p_observed"": 0.9141318466249959, ""prior_probability"": 0.3531869020347662, ""score"": 0.828263693249992}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6327510914263796, ""p_observed"": 0.8163755457131898, ""prior_probability"": 0.6468130979652338, ""score"": 0.6327510914263796}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.828263693249992, ""p_observed"": 0.9141318466249959, ""prior_probability"": 0.3531869020347662, ""score"": -1.2203188258595519}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6327510914263796, ""p_observed"": 0.8163755457131898, ""prior_probability"": 0.6468130979652338, ""score"": -0.8414595056752943}}"
228,Female,White,gender=Female,<=50K,"{""age"": ""31"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9192747389075274, ""p_observed"": 0.9596373694537637, ""prior_probability"": 0.3323572474377745, ""score"": 0.9596373694537637}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7723391761296583, ""p_observed"": 0.8861695880648289, ""prior_probability"": 0.6676427525622255, ""score"": 0.8861695880648289}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9192747389075274, ""p_observed"": 0.9596373694537637, ""prior_probability"": 0.3323572474377745, ""score"": 0.9192747389075274}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7723391761296583, ""p_observed"": 0.8861695880648289, ""prior_probability"": 0.6676427525622255, ""score"": 0.7723391761296583}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9192747389075274, ""p_observed"": 0.9596373694537637, ""prior_probability"": 0.3323572474377745, ""score"": -1.183944454158122}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7723391761296583, ""p_observed"": 0.8861695880648289, ""prior_probability"": 0.6676427525622255, ""score"": -0.6456959261410165}}"
229,Male,White,gender=Male,>50K,"{""age"": ""45"", ""workclass"": ""Federal-gov"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Masters | Federal-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.18029745479511333, ""p_observed"": 0.4098512726024433, ""prior_probability"": 0.18875, ""score"": 0.4098512726024433}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3727181656486781, ""p_observed"": 0.6863590828243391, ""prior_probability"": 0.81125, ""score"": 0.6863590828243391}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.18029745479511333, ""p_observed"": 0.4098512726024433, ""prior_probability"": 0.18875, ""score"": -0.18029745479511333}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3727181656486781, ""p_observed"": 0.6863590828243391, ""prior_probability"": 0.81125, ""score"": 0.3727181656486781}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.18029745479511333, ""p_observed"": 0.4098512726024433, ""prior_probability"": 0.18875, ""score"": -3.451253760540059}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3727181656486781, ""p_observed"": 0.6863590828243391, ""prior_probability"": 0.81125, ""score"": -0.9618876986740555}}"
230,Male,Amer-Indian-Eskimo,gender=Male,<=50K,"{""age"": ""34"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Amer-Indian-Eskimo"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""Mexico""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9099464250130331, ""p_observed"": 0.9549732125065166, ""prior_probability"": 0.3531869020347662, ""score"": 0.9549732125065166}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7850334274270092, ""p_observed"": 0.8925167137135045, ""prior_probability"": 0.6468130979652338, ""score"": 0.8925167137135045}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9099464250130331, ""p_observed"": 0.9549732125065166, ""prior_probability"": 0.3531869020347662, ""score"": 0.9099464250130331}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7850334274270092, ""p_observed"": 0.8925167137135045, ""prior_probability"": 0.6468130979652338, ""score"": 0.7850334274270092}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9099464250130331, ""p_observed"": 0.9549732125065166, ""prior_probability"": 0.3531869020347662, ""score"": -1.1329018718991353}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7850334274270092, ""p_observed"": 0.8925167137135045, ""prior_probability"": 0.6468130979652338, ""score"": -0.6631179783817976}}"
231,Male,White,gender=Male,<=50K,"{""age"": ""57"", ""workclass"": ""Self-emp-not-inc"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8703571292906409, ""p_observed"": 0.9351785646453203, ""prior_probability"": 0.2653061224489796, ""score"": 0.9351785646453203}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6369287209892228, ""p_observed"": 0.8184643604946114, ""prior_probability"": 0.7346938775510204, ""score"": 0.8184643604946114}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8703571292906409, ""p_observed"": 0.9351785646453203, ""prior_probability"": 0.2653061224489796, ""score"": 0.8703571292906409}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6369287209892228, ""p_observed"": 0.8184643604946114, ""prior_probability"": 0.7346938775510204, ""score"": 0.6369287209892228}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8703571292906409, ""p_observed"": 0.9351785646453203, ""prior_probability"": 0.2653061224489796, ""score"": -1.460906520043453}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6369287209892228, ""p_observed"": 0.8184643604946114, ""prior_probability"": 0.7346938775510204, ""score"": -0.708952210817003}}"
232,Male,White,gender=Male,>50K,"{""age"": ""37"", ""workclass"": ""Federal-gov"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""England""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | HS-grad | Federal-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6276665579095926, ""p_observed"": 0.18616672104520365, ""prior_probability"": 0.129565816678153, ""score"": 0.18616672104520365}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.2856423829957525, ""p_observed"": 0.3571788085021238, ""prior_probability"": 0.870434183321847, ""score"": 0.3571788085021238}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6276665579095926, ""p_observed"": 0.18616672104520365, ""prior_probability"": 0.129565816678153, ""score"": -0.6276665579095926}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.2856423829957525, ""p_observed"": 0.3571788085021238, ""prior_probability"": 0.870434183321847, ""score"": -0.2856423829957525}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.6276665579095926, ""p_observed"": 0.18616672104520365, ""prior_probability"": 0.129565816678153, ""score"": -5.405791604144325}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.2856423829957525, ""p_observed"": 0.3571788085021238, ""prior_probability"": 0.870434183321847, ""score"": -2.1978006474166416}}"
233,Male,White,gender=Male,<=50K,"{""age"": ""55"", ""workclass"": ""Self-emp-not-inc"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""2057"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2913892631435786, ""p_observed"": 0.6456946315717892, ""prior_probability"": 0.3531869020347662, ""score"": 0.6456946315717892}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.10934349579550467, ""p_observed"": 0.5546717478977523, ""prior_probability"": 0.6468130979652338, ""score"": 0.5546717478977523}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2913892631435786, ""p_observed"": 0.6456946315717892, ""prior_probability"": 0.3531869020347662, ""score"": 0.2913892631435786}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.10934349579550467, ""p_observed"": 0.5546717478977523, ""prior_probability"": 0.6468130979652338, ""score"": 0.10934349579550467}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.2913892631435786, ""p_observed"": 0.6456946315717892, ""prior_probability"": 0.3531869020347662, ""score"": -1.9156150816581543}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.10934349579550467, ""p_observed"": 0.5546717478977523, ""prior_probability"": 0.6468130979652338, ""score"": -1.614455471949555}}"
234,Male,White,gender=Male,<=50K,"{""age"": ""36"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7847542616499616, ""p_observed"": 0.8923771308249808, ""prior_probability"": 0.44275132275132273, ""score"": 0.8923771308249808}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4334512826910152, ""p_observed"": 0.7167256413455075, ""prior_probability"": 0.5572486772486772, ""score"": 0.7167256413455075}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7847542616499616, ""p_observed"": 0.8923771308249808, ""prior_probability"": 0.44275132275132273, ""score"": 0.7847542616499616}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4334512826910152, ""p_observed"": 0.7167256413455075, ""prior_probability"": 0.5572486772486772, ""score"": 0.4334512826910152}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7847542616499616, ""p_observed"": 0.8923771308249808, ""prior_probability"": 0.44275132275132273, ""score"": -1.0424799014409607}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4334512826910152, ""p_observed"": 0.7167256413455075, ""prior_probability"": 0.5572486772486772, ""score"": -1.2508679997608332}}"
235,Female,White,gender=Female,<=50K,"{""age"": ""17"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""18"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9756215349308062, ""p_observed"": 0.9878107674654031, ""prior_probability"": 0.3323572474377745, ""score"": 0.9878107674654031}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9281747372964972, ""p_observed"": 0.9640873686482486, ""prior_probability"": 0.6676427525622255, ""score"": 0.9640873686482486}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9756215349308062, ""p_observed"": 0.9878107674654031, ""prior_probability"": 0.3323572474377745, ""score"": 0.9756215349308062}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9281747372964972, ""p_observed"": 0.9640873686482486, ""prior_probability"": 0.6676427525622255, ""score"": 0.9281747372964972}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9756215349308062, ""p_observed"": 0.9878107674654031, ""prior_probability"": 0.3323572474377745, ""score"": -1.1260731030576234}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9281747372964972, ""p_observed"": 0.9640873686482486, ""prior_probability"": 0.6676427525622255, ""score"": -0.4771487642574347}}"
236,Female,White,gender=Female,<=50K,"{""age"": ""31"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8342407759947099, ""p_observed"": 0.9171203879973548, ""prior_probability"": 0.44275132275132273, ""score"": 0.9171203879973548}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6165866643637818, ""p_observed"": 0.8082933321818908, ""prior_probability"": 0.5572486772486772, ""score"": 0.8082933321818908}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8342407759947099, ""p_observed"": 0.9171203879973548, ""prior_probability"": 0.44275132275132273, ""score"": 0.8342407759947099}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6165866643637818, ""p_observed"": 0.8082933321818908, ""prior_probability"": 0.5572486772486772, ""score"": 0.6165866643637818}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8342407759947099, ""p_observed"": 0.9171203879973548, ""prior_probability"": 0.44275132275132273, ""score"": -0.9877800761867402}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6165866643637818, ""p_observed"": 0.8082933321818908, ""prior_probability"": 0.5572486772486772, ""score"": -1.0104041833588961}}"
237,Male,White,gender=Male,<=50K,"{""age"": ""51"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.351357819818254, ""p_observed"": 0.6756789099091269, ""prior_probability"": 0.4140684410646388, ""score"": 0.6756789099091269}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.19762626186107124, ""p_observed"": 0.4011868690694643, ""prior_probability"": 0.5859315589353612, ""score"": 0.4011868690694643}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.351357819818254, ""p_observed"": 0.6756789099091269, ""prior_probability"": 0.4140684410646388, ""score"": 0.351357819818254}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.19762626186107124, ""p_observed"": 0.4011868690694643, ""prior_probability"": 0.5859315589353612, ""score"": -0.19762626186107124}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.351357819818254, ""p_observed"": 0.6756789099091269, ""prior_probability"": 0.4140684410646388, ""score"": -1.6657986044827935}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.19762626186107124, ""p_observed"": 0.4011868690694643, ""prior_probability"": 0.5859315589353612, ""score"": -2.3612081949894725}}"
238,Male,White,gender=Male,<=50K,"{""age"": ""56"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8155883432749759, ""p_observed"": 0.9077941716374879, ""prior_probability"": 0.3531869020347662, ""score"": 0.9077941716374879}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": 0.7572422681368145}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8155883432749759, ""p_observed"": 0.9077941716374879, ""prior_probability"": 0.3531869020347662, ""score"": 0.8155883432749759}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": 0.5144845362736291}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8155883432749759, ""p_observed"": 0.9077941716374879, ""prior_probability"": 0.3531869020347662, ""score"": -1.2342331132387143}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": -0.9918419802277827}}"
239,Male,White,gender=Male,<=50K,"{""age"": ""24"", ""workclass"": ""Private"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Assoc-voc | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8961537114913908, ""p_observed"": 0.9480768557456953, ""prior_probability"": 0.40348837209302324, ""score"": 0.9480768557456953}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7951811475121469, ""p_observed"": 0.8975905737560735, ""prior_probability"": 0.5965116279069768, ""score"": 0.8975905737560735}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8961537114913908, ""p_observed"": 0.9480768557456953, ""prior_probability"": 0.40348837209302324, ""score"": 0.8961537114913908}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7951811475121469, ""p_observed"": 0.8975905737560735, ""prior_probability"": 0.5965116279069768, ""score"": 0.7951811475121469}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8961537114913908, ""p_observed"": 0.9480768557456953, ""prior_probability"": 0.40348837209302324, ""score"": -1.0142470264037435}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7951811475121469, ""p_observed"": 0.8975905737560735, ""prior_probability"": 0.5965116279069768, ""score"": -0.7327390358317837}}"
