sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
670,Female,White,gender=Female,<=50K,"{""age"": ""35"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7210853726547701, ""p_observed"": 0.8605426863273851, ""prior_probability"": 0.44275132275132273, ""score"": 0.8605426863273851}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4683412837096067, ""p_observed"": 0.7341706418548033, ""prior_probability"": 0.5572486772486772, ""score"": 0.7341706418548033}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7210853726547701, ""p_observed"": 0.8605426863273851, ""prior_probability"": 0.44275132275132273, ""score"": 0.7210853726547701}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4683412837096067, ""p_observed"": 0.7341706418548033, ""prior_probability"": 0.5572486772486772, ""score"": 0.4683412837096067}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7210853726547701, ""p_observed"": 0.8605426863273851, ""prior_probability"": 0.44275132275132273, ""score"": -1.1151311310179168}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4683412837096067, ""p_observed"": 0.7341706418548033, ""prior_probability"": 0.5572486772486772, ""score"": -1.2027712710242988}}"
671,Male,White,gender=Male,<=50K,"{""age"": ""33"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8708564690433515, ""p_observed"": 0.9354282345216758, ""prior_probability"": 0.3531869020347662, ""score"": 0.9354282345216758}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7346972311572509, ""p_observed"": 0.8673486155786254, ""prior_probability"": 0.6468130979652338, ""score"": 0.8673486155786254}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8708564690433515, ""p_observed"": 0.9354282345216758, ""prior_probability"": 0.3531869020347662, ""score"": 0.8708564690433515}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7346972311572509, ""p_observed"": 0.8673486155786254, ""prior_probability"": 0.6468130979652338, ""score"": 0.7346972311572509}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8708564690433515, ""p_observed"": 0.9354282345216758, ""prior_probability"": 0.3531869020347662, ""score"": -1.1742595940659952}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7346972311572509, ""p_observed"": 0.8673486155786254, ""prior_probability"": 0.6468130979652338, ""score"": -0.720326478927687}}"
672,Male,White,gender=Male,<=50K,"{""age"": ""68"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""hours-per-week"": ""30""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9663880605477684, ""p_observed"": 0.9831940302738842, ""prior_probability"": 0.2653061224489796, ""score"": 0.9831940302738842}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7723306638178405, ""p_observed"": 0.8861653319089202, ""prior_probability"": 0.7346938775510204, ""score"": 0.8861653319089202}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9663880605477684, ""p_observed"": 0.9831940302738842, ""prior_probability"": 0.2653061224489796, ""score"": 0.9663880605477684}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7723306638178405, ""p_observed"": 0.8861653319089202, ""prior_probability"": 0.7346938775510204, ""score"": 0.7723306638178405}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9663880605477684, ""p_observed"": 0.9831940302738842, ""prior_probability"": 0.2653061224489796, ""score"": -1.3607685256089797}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7723306638178405, ""p_observed"": 0.8861653319089202, ""prior_probability"": 0.7346938775510204, ""score"": -0.5500048414989903}}"
673,Male,Black,gender=Male,<=50K,"{""age"": ""32"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""hours-per-week"": ""65""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.87685308208755, ""p_observed"": 0.9384265410437749, ""prior_probability"": 0.44275132275132273, ""score"": 0.9384265410437749}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.376608693619208, ""p_observed"": 0.6883043468096042, ""prior_probability"": 0.5572486772486772, ""score"": 0.6883043468096042}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.87685308208755, ""p_observed"": 0.9384265410437749, ""prior_probability"": 0.44275132275132273, ""score"": 0.87685308208755}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.376608693619208, ""p_observed"": 0.6883043468096042, ""prior_probability"": 0.5572486772486772, ""score"": 0.376608693619208}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.87685308208755, ""p_observed"": 0.9384265410437749, ""prior_probability"": 0.44275132275132273, ""score"": -0.9418484122392415}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.376608693619208, ""p_observed"": 0.6883043468096042, ""prior_probability"": 0.5572486772486772, ""score"": -1.3317920290601375}}"
674,Male,White,gender=Male,<=50K,"{""age"": ""32"", ""education"": ""12th"", ""educational-num"": ""8"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 12th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8568063214546713, ""p_observed"": 0.9284031607273355, ""prior_probability"": 0.345565749235474, ""score"": 0.9284031607273355}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8273777242296949, ""p_observed"": 0.9136888621148473, ""prior_probability"": 0.654434250764526, ""score"": 0.9136888621148473}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8568063214546713, ""p_observed"": 0.9284031607273355, ""prior_probability"": 0.345565749235474, ""score"": 0.8568063214546713}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8273777242296949, ""p_observed"": 0.9136888621148473, ""prior_probability"": 0.654434250764526, ""score"": 0.8273777242296949}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8568063214546713, ""p_observed"": 0.9284031607273355, ""prior_probability"": 0.345565749235474, ""score"": -1.2111507523827565}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8273777242296949, ""p_observed"": 0.9136888621148473, ""prior_probability"": 0.654434250764526, ""score"": -0.604514513721164}}"
675,Male,White,gender=Male,<=50K,"{""age"": ""50"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7673085740129088, ""p_observed"": 0.8836542870064543, ""prior_probability"": 0.3531869020347662, ""score"": 0.8836542870064543}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.34083031998896185, ""p_observed"": 0.670415159994481, ""prior_probability"": 0.6468130979652338, ""score"": 0.670415159994481}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7673085740129088, ""p_observed"": 0.8836542870064543, ""prior_probability"": 0.3531869020347662, ""score"": 0.7673085740129088}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.34083031998896185, ""p_observed"": 0.670415159994481, ""prior_probability"": 0.6468130979652338, ""score"": 0.34083031998896185}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7673085740129088, ""p_observed"": 0.8836542870064543, ""prior_probability"": 0.3531869020347662, ""score"": -1.2881366364116345}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.34083031998896185, ""p_observed"": 0.670415159994481, ""prior_probability"": 0.6468130979652338, ""score"": -1.2354141345001897}}"
676,Male,Asian-Pac-Islander,gender=Male,>50K,"{""age"": ""41"", ""education"": ""Prof-school"", ""educational-num"": ""15"", ""race"": ""Asian-Pac-Islander"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Prof-school,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5280280578028633, ""p_observed"": 0.7640140289014317, ""prior_probability"": 0.10638297872340426, ""score"": 0.7640140289014317}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7289924721938983, ""p_observed"": 0.864496236096949, ""prior_probability"": 0.8936170212765957, ""score"": 0.864496236096949}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5280280578028633, ""p_observed"": 0.7640140289014317, ""prior_probability"": 0.10638297872340426, ""score"": 0.5280280578028633}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7289924721938983, ""p_observed"": 0.864496236096949, ""prior_probability"": 0.8936170212765957, ""score"": 0.7289924721938983}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.5280280578028633, ""p_observed"": 0.7640140289014317, ""prior_probability"": 0.10638297872340426, ""score"": -2.779047944371509}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7289924721938983, ""p_observed"": 0.864496236096949, ""prior_probability"": 0.8936170212765957, ""score"": -0.40369463886259616}}"
677,Male,White,gender=Male,<=50K,"{""age"": ""34"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7420226023485264, ""p_observed"": 0.8710113011742632, ""prior_probability"": 0.44275132275132273, ""score"": 0.8710113011742632}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2646433448861738, ""p_observed"": 0.6323216724430869, ""prior_probability"": 0.5572486772486772, ""score"": 0.6323216724430869}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7420226023485264, ""p_observed"": 0.8710113011742632, ""prior_probability"": 0.44275132275132273, ""score"": 0.7420226023485264}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2646433448861738, ""p_observed"": 0.6323216724430869, ""prior_probability"": 0.5572486772486772, ""score"": 0.2646433448861738}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7420226023485264, ""p_observed"": 0.8710113011742632, ""prior_probability"": 0.44275132275132273, ""score"": -1.0909476692871483}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.2646433448861738, ""p_observed"": 0.6323216724430869, ""prior_probability"": 0.5572486772486772, ""score"": -1.5014577583009043}}"
678,Male,White,gender=Male,<=50K,"{""age"": ""17"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9965312814425119, ""p_observed"": 0.9982656407212559, ""prior_probability"": 0.3323572474377745, ""score"": 0.9982656407212559}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9772181506814499, ""p_observed"": 0.9886090753407248, ""prior_probability"": 0.6676427525622255, ""score"": 0.9886090753407248}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9965312814425119, ""p_observed"": 0.9982656407212559, ""prior_probability"": 0.3323572474377745, ""score"": 0.9965312814425119}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9772181506814499, ""p_observed"": 0.9886090753407248, ""prior_probability"": 0.6676427525622255, ""score"": 0.9772181506814499}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9965312814425119, ""p_observed"": 0.9982656407212559, ""prior_probability"": 0.3323572474377745, ""score"": -1.1050165721314846}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9772181506814499, ""p_observed"": 0.9886090753407248, ""prior_probability"": 0.6676427525622255, ""score"": -0.42691464637395005}}"
679,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""25""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.992610547731214, ""p_observed"": 0.9963052738656071, ""prior_probability"": 0.3531869020347662, ""score"": 0.9963052738656071}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.97596016348304, ""p_observed"": 0.9879800817415199, ""prior_probability"": 0.6468130979652338, ""score"": 0.9879800817415199}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.992610547731214, ""p_observed"": 0.9963052738656071, ""prior_probability"": 0.3531869020347662, ""score"": 0.992610547731214}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.97596016348304, ""p_observed"": 0.9879800817415199, ""prior_probability"": 0.6468130979652338, ""score"": 0.97596016348304}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.992610547731214, ""p_observed"": 0.9963052738656071, ""prior_probability"": 0.3531869020347662, ""score"": -1.0481610316346461}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.97596016348304, ""p_observed"": 0.9879800817415199, ""prior_probability"": 0.6468130979652338, ""score"": -0.45988338431042397}}"
680,Female,White,gender=Female,<=50K,"{""age"": ""25"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9028601044682051, ""p_observed"": 0.9514300522341026, ""prior_probability"": 0.44275132275132273, ""score"": 0.9514300522341026}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6041609933387665, ""p_observed"": 0.8020804966693834, ""prior_probability"": 0.5572486772486772, ""score"": 0.8020804966693834}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9028601044682051, ""p_observed"": 0.9514300522341026, ""prior_probability"": 0.44275132275132273, ""score"": 0.9028601044682051}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6041609933387665, ""p_observed"": 0.8020804966693834, ""prior_probability"": 0.5572486772486772, ""score"": 0.6041609933387665}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9028601044682051, ""p_observed"": 0.9514300522341026, ""prior_probability"": 0.44275132275132273, ""score"": -0.9143252309470633}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6041609933387665, ""p_observed"": 0.8020804966693834, ""prior_probability"": 0.5572486772486772, ""score"": -1.0258362929123253}}"
681,Female,Black,gender=Female,<=50K,"{""age"": ""47"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8370709171481805, ""p_observed"": 0.9185354585740901, ""prior_probability"": 0.3531869020347662, ""score"": 0.9185354585740901}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4734250370832368, ""p_observed"": 0.7367125185416183, ""prior_probability"": 0.6468130979652338, ""score"": 0.7367125185416183}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8370709171481805, ""p_observed"": 0.9185354585740901, ""prior_probability"": 0.3531869020347662, ""score"": 0.8370709171481805}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4734250370832368, ""p_observed"": 0.7367125185416183, ""prior_probability"": 0.6468130979652338, ""score"": 0.4734250370832368}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8370709171481805, ""p_observed"": 0.9185354585740901, ""prior_probability"": 0.3531869020347662, ""score"": -1.2107074350487714}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4734250370832368, ""p_observed"": 0.7367125185416183, ""prior_probability"": 0.6468130979652338, ""score"": -1.0468129664966233}}"
682,Male,White,gender=Male,>50K,"{""age"": ""40"", ""education"": ""Doctorate"", ""educational-num"": ""16"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Doctorate,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.10465756320899677, ""p_observed"": 0.5523287816044983, ""prior_probability"": 0.16942148760330578, ""score"": 0.5523287816044983}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6034518132446468, ""p_observed"": 0.8017259066223235, ""prior_probability"": 0.8305785123966942, ""score"": 0.8017259066223235}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.10465756320899677, ""p_observed"": 0.5523287816044983, ""prior_probability"": 0.16942148760330578, ""score"": 0.10465756320899677}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6034518132446468, ""p_observed"": 0.8017259066223235, ""prior_probability"": 0.8305785123966942, ""score"": 0.6034518132446468}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.10465756320899677, ""p_observed"": 0.5523287816044983, ""prior_probability"": 0.16942148760330578, ""score"": -2.962589241786012}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6034518132446468, ""p_observed"": 0.8017259066223235, ""prior_probability"": 0.8305785123966942, ""score"": -0.6276098017895655}}"
