sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9869258098942282}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9625357674873453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9738516197884565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9250715349746907}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": -1.127865661397936}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": -0.4803701550260806}}"
48,Female,White,gender=Female,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9331560778009055, ""p_observed"": 0.9665780389004528, ""prior_probability"": 0.3531869020347662, ""score"": 0.9665780389004528}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8612647603758504, ""p_observed"": 0.9306323801879252, ""prior_probability"": 0.6468130979652338, ""score"": 0.9306323801879252}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9331560778009055, ""p_observed"": 0.9665780389004528, ""prior_probability"": 0.3531869020347662, ""score"": 0.9331560778009055}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8612647603758504, ""p_observed"": 0.9306323801879252, ""prior_probability"": 0.6468130979652338, ""score"": 0.8612647603758504}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9331560778009055, ""p_observed"": 0.9665780389004528, ""prior_probability"": 0.3531869020347662, ""score"": -1.1087443741967071}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8612647603758504, ""p_observed"": 0.9306323801879252, ""prior_probability"": 0.6468130979652338, ""score"": -0.5794797915119678}}"
49,Male,Asian-Pac-Islander,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Local-gov"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Asian-Pac-Islander"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""20"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9394915861020389, ""p_observed"": 0.9697457930510194, ""prior_probability"": 0.44275132275132273, ""score"": 0.9697457930510194}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8011884066582762, ""p_observed"": 0.900594203329138, ""prior_probability"": 0.5572486772486772, ""score"": 0.900594203329138}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9394915861020389, ""p_observed"": 0.9697457930510194, ""prior_probability"": 0.44275132275132273, ""score"": 0.9394915861020389}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8011884066582762, ""p_observed"": 0.900594203329138, ""prior_probability"": 0.5572486772486772, ""score"": 0.8011884066582762}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9394915861020389, ""p_observed"": 0.9697457930510194, ""prior_probability"": 0.44275132275132273, ""score"": -0.8761896364437548}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8011884066582762, ""p_observed"": 0.900594203329138, ""prior_probability"": 0.5572486772486772, ""score"": -0.7941446956111587}}"
50,Male,White,gender=Male,<=50K,"{""age"": ""41"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""44"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7823516038757142, ""p_observed"": 0.8911758019378568, ""prior_probability"": 0.3531869020347662, ""score"": 0.8911758019378568}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.46717259734964345, ""p_observed"": 0.7335862986748217, ""prior_probability"": 0.6468130979652338, ""score"": 0.7335862986748217}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7823516038757142, ""p_observed"": 0.8911758019378568, ""prior_probability"": 0.3531869020347662, ""score"": 0.7823516038757142}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.46717259734964345, ""p_observed"": 0.7335862986748217, ""prior_probability"": 0.6468130979652338, ""score"": 0.46717259734964345}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7823516038757142, ""p_observed"": 0.8911758019378568, ""prior_probability"": 0.3531869020347662, ""score"": -1.2711850194504752}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.46717259734964345, ""p_observed"": 0.7335862986748217, ""prior_probability"": 0.6468130979652338, ""score"": -1.0553179711700782}}"
51,Female,White,gender=Female,<=50K,"{""age"": ""18"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""Peru""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9205373449739002, ""p_observed"": 0.9602686724869501, ""prior_probability"": 0.44275132275132273, ""score"": 0.9602686724869501}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8202822072610438, ""p_observed"": 0.9101411036305219, ""prior_probability"": 0.5572486772486772, ""score"": 0.9101411036305219}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9205373449739002, ""p_observed"": 0.9602686724869501, ""prior_probability"": 0.44275132275132273, ""score"": 0.9205373449739002}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8202822072610438, ""p_observed"": 0.9101411036305219, ""prior_probability"": 0.5572486772486772, ""score"": 0.8202822072610438}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9205373449739002, ""p_observed"": 0.9602686724869501, ""prior_probability"": 0.44275132275132273, ""score"": -0.8958313477467514}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8202822072610438, ""p_observed"": 0.9101411036305219, ""prior_probability"": 0.5572486772486772, ""score"": -0.7730549455455256}}"
52,Male,White,gender=Male,<=50K,"{""age"": ""36"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""70"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.34636570425537727, ""p_observed"": 0.6731828521276886, ""prior_probability"": 0.4140684410646388, ""score"": 0.6731828521276886}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.15505591479993952, ""p_observed"": 0.42247204260003013, ""prior_probability"": 0.5859315589353612, ""score"": 0.42247204260003013}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.34636570425537727, ""p_observed"": 0.6731828521276886, ""prior_probability"": 0.4140684410646388, ""score"": 0.34636570425537727}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.15505591479993952, ""p_observed"": 0.42247204260003013, ""prior_probability"": 0.5859315589353612, ""score"": -0.15505591479993952}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.34636570425537727, ""p_observed"": 0.6731828521276886, ""prior_probability"": 0.4140684410646388, ""score"": -1.6732005805808499}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.15505591479993952, ""p_observed"": 0.42247204260003013, ""prior_probability"": 0.5859315589353612, ""score"": -2.2578163013221046}}"
53,Male,Black,gender=Male,<=50K,"{""age"": ""27"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9408401311881891, ""p_observed"": 0.9704200655940944, ""prior_probability"": 0.44275132275132273, ""score"": 0.9704200655940944}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8503303267942485, ""p_observed"": 0.9251651633971241, ""prior_probability"": 0.5572486772486772, ""score"": 0.9251651633971241}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9408401311881891, ""p_observed"": 0.9704200655940944, ""prior_probability"": 0.44275132275132273, ""score"": 0.9408401311881891}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8503303267942485, ""p_observed"": 0.9251651633971241, ""prior_probability"": 0.5572486772486772, ""score"": 0.8503303267942485}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9408401311881891, ""p_observed"": 0.9704200655940944, ""prior_probability"": 0.44275132275132273, ""score"": -0.874799502569959}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8503303267942485, ""p_observed"": 0.9251651633971241, ""prior_probability"": 0.5572486772486772, ""score"": -0.7403096852012236}}"
54,Male,White,gender=Male,>50K,"{""age"": ""50"", ""workclass"": ""Federal-gov"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""4386"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | HS-grad | Federal-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6563997268558972, ""p_observed"": 0.17180013657205145, ""prior_probability"": 0.129565816678153, ""score"": 0.17180013657205145}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.327630956629045, ""p_observed"": 0.3361845216854777, ""prior_probability"": 0.870434183321847, ""score"": 0.3361845216854777}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6563997268558972, ""p_observed"": 0.17180013657205145, ""prior_probability"": 0.129565816678153, ""score"": -0.6563997268558972}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.327630956629045, ""p_observed"": 0.3361845216854777, ""prior_probability"": 0.870434183321847, ""score"": -0.327630956629045}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.6563997268558972, ""p_observed"": 0.17180013657205145, ""prior_probability"": 0.129565816678153, ""score"": -5.566413239023008}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.327630956629045, ""p_observed"": 0.3361845216854777, ""prior_probability"": 0.870434183321847, ""score"": -2.3189533266847904}}"
55,Male,Black,gender=Male,<=50K,"{""age"": ""30"", ""workclass"": ""Local-gov"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Assoc-acdm | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.834332319965533, ""p_observed"": 0.9171661599827665, ""prior_probability"": 0.4611801242236025, ""score"": 0.9171661599827665}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6087332611723366, ""p_observed"": 0.8043666305861683, ""prior_probability"": 0.5388198757763976, ""score"": 0.8043666305861683}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.834332319965533, ""p_observed"": 0.9171661599827665, ""prior_probability"": 0.4611801242236025, ""score"": 0.834332319965533}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6087332611723366, ""p_observed"": 0.8043666305861683, ""prior_probability"": 0.5388198757763976, ""score"": 0.6087332611723366}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.834332319965533, ""p_observed"": 0.9171661599827665, ""prior_probability"": 0.4611801242236025, ""score"": -0.9468998344923045}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6087332611723366, ""p_observed"": 0.8043666305861683, ""prior_probability"": 0.5388198757763976, ""score"": -1.053774157260609}}"
56,Male,White,gender=Male,<=50K,"{""age"": ""31"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8431558164788355, ""p_observed"": 0.9215779082394178, ""prior_probability"": 0.3531869020347662, ""score"": 0.9215779082394178}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6097005786006175, ""p_observed"": 0.8048502893003089, ""prior_probability"": 0.6468130979652338, ""score"": 0.8048502893003089}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8431558164788355, ""p_observed"": 0.9215779082394178, ""prior_probability"": 0.3531869020347662, ""score"": 0.8431558164788355}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6097005786006175, ""p_observed"": 0.8048502893003089, ""prior_probability"": 0.6468130979652338, ""score"": 0.6097005786006175}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8431558164788355, ""p_observed"": 0.9215779082394178, ""prior_probability"": 0.3531869020347662, ""score"": -1.2040938154911336}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6097005786006175, ""p_observed"": 0.8048502893003089, ""prior_probability"": 0.6468130979652338, ""score"": -0.8698958908415912}}"
57,Male,White,gender=Male,<=50K,"{""age"": ""41"", ""workclass"": ""Private"", ""education"": ""11th"", ""educational-num"": ""7"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 11th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8777590254875782, ""p_observed"": 0.9388795127437891, ""prior_probability"": 0.3555070883315158, ""score"": 0.9388795127437891}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7297614030759385, ""p_observed"": 0.8648807015379691, ""prior_probability"": 0.6444929116684842, ""score"": 0.8648807015379691}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8777590254875782, ""p_observed"": 0.9388795127437891, ""prior_probability"": 0.3555070883315158, ""score"": 0.8777590254875782}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7297614030759385, ""p_observed"": 0.8648807015379691, ""prior_probability"": 0.6444929116684842, ""score"": 0.7297614030759385}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8777590254875782, ""p_observed"": 0.9388795127437891, ""prior_probability"": 0.3555070883315158, ""score"": -1.1603463357772275}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7297614030759385, ""p_observed"": 0.8648807015379691, ""prior_probability"": 0.6444929116684842, ""score"": -0.7296188525681031}}"
58,Female,White,gender=Female,<=50K,"{""age"": ""49"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8111342116835706, ""p_observed"": 0.9055671058417852, ""prior_probability"": 0.3531869020347662, ""score"": 0.9055671058417852}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": 0.7572422681368145}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8111342116835706, ""p_observed"": 0.9055671058417852, ""prior_probability"": 0.3531869020347662, ""score"": 0.8111342116835706}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": 0.5144845362736291}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8111342116835706, ""p_observed"": 0.9055671058417852, ""prior_probability"": 0.3531869020347662, ""score"": -1.239145685141692}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5144845362736291, ""p_observed"": 0.7572422681368145, ""prior_probability"": 0.6468130979652338, ""score"": -0.9918419802277827}}"
59,Male,Black,gender=Male,>50K,"{""age"": ""46"", ""workclass"": ""State-gov"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""70"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6952019996920158, ""p_observed"": 0.15239900015399213, ""prior_probability"": 0.1390946502057613, ""score"": 0.15239900015399213}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.2747121790205202, ""p_observed"": 0.36264391048973993, ""prior_probability"": 0.8609053497942387, ""score"": 0.36264391048973993}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6952019996920158, ""p_observed"": 0.15239900015399213, ""prior_probability"": 0.1390946502057613, ""score"": -0.6952019996920158}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.2747121790205202, ""p_observed"": 0.36264391048973993, ""prior_probability"": 0.8609053497942387, ""score"": -0.2747121790205202}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.6952019996920158, ""p_observed"": 0.15239900015399213, ""prior_probability"": 0.1390946502057613, ""score"": -5.735107033692486}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.2747121790205202, ""p_observed"": 0.36264391048973993, ""prior_probability"": 0.8609053497942387, ""score"": -2.178438489178583}}"
60,Male,White,gender=Male,<=50K,"{""age"": ""18"", ""workclass"": ""Private"", ""education"": ""11th"", ""educational-num"": ""7"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""20"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 11th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9792830324406109, ""p_observed"": 0.9896415162203054, ""prior_probability"": 0.3555070883315158, ""score"": 0.9896415162203054}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9450957319963798, ""p_observed"": 0.9725478659981899, ""prior_probability"": 0.6444929116684842, ""score"": 0.9725478659981899}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9792830324406109, ""p_observed"": 0.9896415162203054, ""prior_probability"": 0.3555070883315158, ""score"": 0.9792830324406109}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9450957319963798, ""p_observed"": 0.9725478659981899, ""prior_probability"": 0.6444929116684842, ""score"": 0.9450957319963798}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9792830324406109, ""p_observed"": 0.9896415162203054, ""prior_probability"": 0.3555070883315158, ""score"": -1.0550351034042769}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9450957319963798, ""p_observed"": 0.9725478659981899, ""prior_probability"": 0.6444929116684842, ""score"": -0.4949634251810937}}"
61,Male,Black,gender=Male,<=50K,"{""age"": ""18"", ""workclass"": ""Private"", ""education"": ""11th"", ""educational-num"": ""7"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""16"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 11th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9791205911802076, ""p_observed"": 0.9895602955901037, ""prior_probability"": 0.3555070883315158, ""score"": 0.9895602955901037}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9523680498524725, ""p_observed"": 0.9761840249262363, ""prior_probability"": 0.6444929116684842, ""score"": 0.9761840249262363}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9791205911802076, ""p_observed"": 0.9895602955901037, ""prior_probability"": 0.3555070883315158, ""score"": 0.9791205911802076}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9523680498524725, ""p_observed"": 0.9761840249262363, ""prior_probability"": 0.6444929116684842, ""score"": 0.9523680498524725}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9791205911802076, ""p_observed"": 0.9895602955901037, ""prior_probability"": 0.3555070883315158, ""score"": -1.0551992516579063}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9523680498524725, ""p_observed"": 0.9761840249262363, ""prior_probability"": 0.6444929116684842, ""score"": -0.4874997752764578}}"
