sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""fnlwgt"": ""106843"", ""education"": ""10th"", ""educational-num"": ""6"", ""marital-status"": ""Never-married"", ""occupation"": ""Craft-repair"", ""relationship"": ""Other-relative"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Other-relative | Never-married | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9900823887909725}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9883560103385738}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9801647775819448}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9767120206771477}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": -1.6094379124341003}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": -0.2231435513142097}}"
75,Female,White,gender=Female,<=50K,"{""age"": ""21"", ""workclass"": ""Private"", ""fnlwgt"": ""321426"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Never-married"", ""occupation"": ""Sales"", ""relationship"": ""Unmarried"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""49"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Unmarried | Never-married | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9350800454809778, ""p_observed"": 0.9675400227404889, ""prior_probability"": 0.5882352941176471, ""score"": 0.9675400227404889}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9000001917884511, ""p_observed"": 0.9500000958942255, ""prior_probability"": 0.4117647058823529, ""score"": 0.9500000958942255}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9350800454809778, ""p_observed"": 0.9675400227404889, ""prior_probability"": 0.5882352941176471, ""score"": 0.9350800454809778}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9000001917884511, ""p_observed"": 0.9500000958942255, ""prior_probability"": 0.4117647058823529, ""score"": 0.9000001917884511}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9350800454809778, ""p_observed"": 0.9675400227404889, ""prior_probability"": 0.5882352941176471, ""score"": -0.5306282510621704}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9000001917884511, ""p_observed"": 0.9500000958942255, ""prior_probability"": 0.4117647058823529, ""score"": -0.8873031950009028}}"
76,Male,White,gender=Male,>50K,"{""age"": ""35"", ""workclass"": ""Private"", ""fnlwgt"": ""225860"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Craft-repair"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Assoc-voc | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3844919084045302, ""p_observed"": 0.3077540457977349, ""prior_probability"": 0.015384615384615385, ""score"": 0.3077540457977349}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.3627149333193747, ""p_observed"": 0.31864253334031273, ""prior_probability"": 0.9846153846153847, ""score"": 0.31864253334031273}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3844919084045302, ""p_observed"": 0.3077540457977349, ""prior_probability"": 0.015384615384615385, ""score"": -0.3844919084045302}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.3627149333193747, ""p_observed"": 0.31864253334031273, ""prior_probability"": 0.9846153846153847, ""score"": -0.3627149333193747}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.3844919084045302, ""p_observed"": 0.3077540457977349, ""prior_probability"": 0.015384615384615385, ""score"": -4.174387269895637}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.3627149333193747, ""p_observed"": 0.31864253334031273, ""prior_probability"": 0.9846153846153847, ""score"": -0.015504186535965199}}"
77,Male,White,gender=Male,<=50K,"{""age"": ""31"", ""workclass"": ""Local-gov"", ""fnlwgt"": ""127651"", ""education"": ""10th"", ""educational-num"": ""6"", ""marital-status"": ""Never-married"", ""occupation"": ""Transport-moving"", ""relationship"": ""Other-relative"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""1741"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Other-relative | Never-married | 10th | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9464841140178781, ""p_observed"": 0.9732420570089391, ""prior_probability"": 0.38461538461538464, ""score"": 0.9732420570089391}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8890433220505055, ""p_observed"": 0.9445216610252528, ""prior_probability"": 0.6153846153846154, ""score"": 0.9445216610252528}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9464841140178781, ""p_observed"": 0.9732420570089391, ""prior_probability"": 0.38461538461538464, ""score"": 0.9464841140178781}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8890433220505055, ""p_observed"": 0.9445216610252528, ""prior_probability"": 0.6153846153846154, ""score"": 0.8890433220505055}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9464841140178781, ""p_observed"": 0.9732420570089391, ""prior_probability"": 0.38461538461538464, ""score"": -0.9555114450274363}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.8890433220505055, ""p_observed"": 0.9445216610252528, ""prior_probability"": 0.6153846153846154, ""score"": -0.48550781578170077}}"
78,Female,White,gender=Female,>50K,"{""age"": ""41"", ""workclass"": ""Private"", ""fnlwgt"": ""157473"", ""education"": ""Masters"", ""educational-num"": ""14"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Wife"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,>50K | Wife | Married-civ-spouse | Masters | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2627164973958712, ""p_observed"": 0.6313582486979357, ""prior_probability"": 0.8333333333333334, ""score"": 0.6313582486979357}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.20748030640969617, ""p_observed"": 0.6037401532048482, ""prior_probability"": 0.16666666666666666, ""score"": 0.6037401532048482}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2627164973958712, ""p_observed"": 0.6313582486979357, ""prior_probability"": 0.8333333333333334, ""score"": 0.2627164973958712}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.20748030640969617, ""p_observed"": 0.6037401532048482, ""prior_probability"": 0.16666666666666666, ""score"": 0.20748030640969617}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.2627164973958712, ""p_observed"": 0.6313582486979357, ""prior_probability"": 0.8333333333333334, ""score"": -0.1823215567939546}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.20748030640969617, ""p_observed"": 0.6037401532048482, ""prior_probability"": 0.16666666666666666, ""score"": -1.791759469228055}}"
79,Male,White,gender=Male,<=50K,"{""age"": ""27"", ""workclass"": ""Private"", ""fnlwgt"": ""219863"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Transport-moving"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6393622370502053, ""p_observed"": 0.8196811185251027, ""prior_probability"": 0.003125, ""score"": 0.8196811185251027}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5751147455954397, ""p_observed"": 0.7875573727977199, ""prior_probability"": 0.996875, ""score"": 0.7875573727977199}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6393622370502053, ""p_observed"": 0.8196811185251027, ""prior_probability"": 0.003125, ""score"": 0.6393622370502053}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5751147455954397, ""p_observed"": 0.7875573727977199, ""prior_probability"": 0.996875, ""score"": 0.5751147455954397}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.6393622370502053, ""p_observed"": 0.8196811185251027, ""prior_probability"": 0.003125, ""score"": -5.768320995793772}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.5751147455954397, ""p_observed"": 0.7875573727977199, ""prior_probability"": 0.996875, ""score"": -0.0031298930089277044}}"
80,Male,White,gender=Male,<=50K,"{""age"": ""58"", ""workclass"": ""Local-gov"", ""fnlwgt"": ""212864"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Protective-serv"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""3908"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | HS-grad | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.42256098298760036, ""p_observed"": 0.7112804914938, ""prior_probability"": 0.017543859649122806, ""score"": 0.7112804914938}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.35609373745048145, ""p_observed"": 0.6780468687252406, ""prior_probability"": 0.9824561403508771, ""score"": 0.6780468687252406}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.42256098298760036, ""p_observed"": 0.7112804914938, ""prior_probability"": 0.017543859649122806, ""score"": 0.42256098298760036}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.35609373745048145, ""p_observed"": 0.6780468687252406, ""prior_probability"": 0.9824561403508771, ""score"": 0.35609373745048145}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.42256098298760036, ""p_observed"": 0.7112804914938, ""prior_probability"": 0.017543859649122806, ""score"": -4.04305126783455}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.35609373745048145, ""p_observed"": 0.6780468687252406, ""prior_probability"": 0.9824561403508771, ""score"": -0.017699577099400975}}"
81,Female,White,gender=Female,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""fnlwgt"": ""332657"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Never-married"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Not-in-family | Never-married | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9555527978253704, ""p_observed"": 0.9777763989126852, ""prior_probability"": 0.5185185185185185, ""score"": 0.9777763989126852}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9207316047521275, ""p_observed"": 0.9603658023760637, ""prior_probability"": 0.48148148148148145, ""score"": 0.9603658023760637}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9555527978253704, ""p_observed"": 0.9777763989126852, ""prior_probability"": 0.5185185185185185, ""score"": 0.9555527978253704}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9207316047521275, ""p_observed"": 0.9603658023760637, ""prior_probability"": 0.48148148148148145, ""score"": 0.9207316047521275}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9555527978253704, ""p_observed"": 0.9777763989126852, ""prior_probability"": 0.5185185185185185, ""score"": -0.6567795363890705}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9207316047521275, ""p_observed"": 0.9603658023760637, ""prior_probability"": 0.48148148148148145, ""score"": -0.7308875085427924}}"
82,Male,White,gender=Male,>50K,"{""age"": ""42"", ""workclass"": ""Private"", ""fnlwgt"": ""602513"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Husband | Married-civ-spouse | Bachelors | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2000927324079414, ""p_observed"": 0.6000463662039708, ""prior_probability"": 0.0029069767441860465, ""score"": 0.6000463662039708}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3888431438903631, ""p_observed"": 0.6944215719451814, ""prior_probability"": 0.997093023255814, ""score"": 0.6944215719451814}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2000927324079414, ""p_observed"": 0.6000463662039708, ""prior_probability"": 0.0029069767441860465, ""score"": 0.2000927324079414}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3888431438903631, ""p_observed"": 0.6944215719451814, ""prior_probability"": 0.997093023255814, ""score"": 0.3888431438903631}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.2000927324079414, ""p_observed"": 0.6000463662039708, ""prior_probability"": 0.0029069767441860465, ""score"": -5.840641657373398}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.3888431438903631, ""p_observed"": 0.6944215719451814, ""prior_probability"": 0.997093023255814, ""score"": -0.0029112102074584415}}"
83,Male,White,gender=Male,<=50K,"{""age"": ""36"", ""workclass"": ""Self-emp-not-inc"", ""fnlwgt"": ""257250"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""marital-status"": ""Never-married"", ""occupation"": ""Farming-fishing"", ""relationship"": ""Own-child"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""75"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Own-child | Never-married | 7th-8th | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9101957679903473, ""p_observed"": 0.9550978839951736, ""prior_probability"": 0.5, ""score"": 0.9550978839951736}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.905732576476916, ""p_observed"": 0.952866288238458, ""prior_probability"": 0.5, ""score"": 0.952866288238458}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9101957679903473, ""p_observed"": 0.9550978839951736, ""prior_probability"": 0.5, ""score"": 0.9101957679903473}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.905732576476916, ""p_observed"": 0.952866288238458, ""prior_probability"": 0.5, ""score"": 0.905732576476916}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9101957679903473, ""p_observed"": 0.9550978839951736, ""prior_probability"": 0.5, ""score"": -0.6931471805599453}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.905732576476916, ""p_observed"": 0.952866288238458, ""prior_probability"": 0.5, ""score"": -0.6931471805599453}}"
84,Male,White,gender=Male,>50K,"{""age"": ""52"", ""workclass"": ""Federal-gov"", ""fnlwgt"": ""30731"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""7298"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | HS-grad | Federal-gov,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.45519056145934567, ""p_observed"": 0.7275952807296728, ""prior_probability"": 0.0049504950495049506, ""score"": 0.7275952807296728}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6608541187518375, ""p_observed"": 0.8304270593759187, ""prior_probability"": 0.995049504950495, ""score"": 0.8304270593759187}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.45519056145934567, ""p_observed"": 0.7275952807296728, ""prior_probability"": 0.0049504950495049506, ""score"": 0.45519056145934567}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6608541187518375, ""p_observed"": 0.8304270593759187, ""prior_probability"": 0.995049504950495, ""score"": 0.6608541187518375}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.45519056145934567, ""p_observed"": 0.7275952807296728, ""prior_probability"": 0.0049504950495049506, ""score"": -5.308267697401205}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.6608541187518375, ""p_observed"": 0.8304270593759187, ""prior_probability"": 0.995049504950495, ""score"": -0.004962789342129014}}"
85,Male,White,gender=Male,>50K,"{""age"": ""60"", ""workclass"": ""Self-emp-inc"", ""fnlwgt"": ""336188"", ""education"": ""Prof-school"", ""educational-num"": ""15"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""2415"", ""hours-per-week"": ""80"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Prof-school | Self-emp-inc,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7087855231048397, ""p_observed"": 0.8543927615524197, ""prior_probability"": 0.004132231404958678, ""score"": 0.8543927615524197}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.80720162223874, ""p_observed"": 0.9036008111193699, ""prior_probability"": 0.9958677685950413, ""score"": 0.9036008111193699}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7087855231048397, ""p_observed"": 0.8543927615524197, ""prior_probability"": 0.004132231404958678, ""score"": 0.7087855231048397}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.80720162223874, ""p_observed"": 0.9036008111193699, ""prior_probability"": 0.9958677685950413, ""score"": 0.80720162223874}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.7087855231048397, ""p_observed"": 0.8543927615524197, ""prior_probability"": 0.004132231404958678, ""score"": -5.488937726156687}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.80720162223874, ""p_observed"": 0.9036008111193699, ""prior_probability"": 0.9958677685950413, ""score"": -0.004140792666031388}}"
86,Male,White,gender=Male,>50K,"{""age"": ""31"", ""workclass"": ""Private"", ""fnlwgt"": ""219509"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Other-service"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""Mexico""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Husband | Married-civ-spouse | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7481353980188048, ""p_observed"": 0.12593230099059755, ""prior_probability"": 0.034482758620689655, ""score"": 0.12593230099059755}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.7233714039183247, ""p_observed"": 0.13831429804083753, ""prior_probability"": 0.9655172413793104, ""score"": 0.13831429804083753}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7481353980188048, ""p_observed"": 0.12593230099059755, ""prior_probability"": 0.034482758620689655, ""score"": -0.7481353980188048}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.7233714039183247, ""p_observed"": 0.13831429804083753, ""prior_probability"": 0.9655172413793104, ""score"": -0.7233714039183247}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.7481353980188048, ""p_observed"": 0.12593230099059755, ""prior_probability"": 0.034482758620689655, ""score"": -3.367295829986474}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.7233714039183247, ""p_observed"": 0.13831429804083753, ""prior_probability"": 0.9655172413793104, ""score"": -0.03509131981127006}}"
